id,crop,state,district,report_date,report_week,growth_stage,pest,disease,weather_condition,advisory,page_number,source_pdf,confidence,original_text,source_method,pipeline_version,dictionary_version,chunk_id,verification_status
1305,Rice,Telangana,State-wide,2026-04-27,4,Harvesting,Rice In Telangana Has 25% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Rice in Telangana has 25% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c15,VERIFIED
1306,Green Gram (Moong),Telangana,State-wide,2026-04-27,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,"3 Pulses 140.42 139.55 99.58 Overall around 97% area has been harvested mainly in Gram (98%), Lentil (94%), Urdbean (98%), Moongbean (82%), etc has already been harvested.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c16,VERIFIED
1307,Bengal Gram (Gram/Chickpea),Maharashtra,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Maharashtra,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) is 100% harvested in Maharashtra.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c17,VERIFIED
1308,Bengal Gram (Gram/Chickpea),Andhra Pradesh,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Andhra Pradesh,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) is 100% harvested in Andhra Pradesh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c18,VERIFIED
1309,Bengal Gram (Gram/Chickpea),Gujarat,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Gujarat,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) is 100% harvested in Gujarat.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c19,VERIFIED
1310,Bengal Gram (Gram/Chickpea),Rajasthan,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Rajasthan,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) is 100% harvested in Rajasthan.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c20,VERIFIED
1311,Bengal Gram (Gram/Chickpea),West Bengal,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) Is 100% Harvested In West Bengal,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) is 100% harvested in West Bengal.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c21,VERIFIED
1312,Bengal Gram (Gram/Chickpea),Chhattisgarh,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Chhattisgarh,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) is 100% harvested in Chhattisgarh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c22,VERIFIED
1313,Bengal Gram (Gram/Chickpea),Telangana,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) Is 100% Harvested In Telangana,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) is 100% harvested in Telangana.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c23,VERIFIED
1314,Bengal Gram (Gram/Chickpea),Karnataka,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) In Karnataka Has 95% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) in Karnataka has 95% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c24,VERIFIED
1315,Bengal Gram (Gram/Chickpea),Madhya Pradesh,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) In Madhya Pradesh Has 90% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) in Madhya Pradesh has 90% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c25,VERIFIED
1316,Bengal Gram (Gram/Chickpea),Uttar Pradesh,State-wide,2026-04-27,4,Harvesting,Bengal Gram (Gram/Chickpea) In Uttar Pradesh Has 98% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Bengal Gram (Gram/Chickpea) in Uttar Pradesh has 98% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c26,VERIFIED
1317,Lentil (Masur),West Bengal,State-wide,2026-04-27,4,Harvesting,Lentil (Masur) Is 100% Harvested In West Bengal,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Lentil (Masur) is 100% harvested in West Bengal.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c27,VERIFIED
1318,Lentil (Masur),Uttar Pradesh,State-wide,2026-04-27,4,Harvesting,Lentil (Masur) Is 100% Harvested In Uttar Pradesh,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Lentil (Masur) is 100% harvested in Uttar Pradesh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c28,VERIFIED
1319,Lentil (Masur),Chhattisgarh,State-wide,2026-04-27,4,Harvesting,Lentil (Masur) Is 100% Harvested In Chhattisgarh,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Lentil (Masur) is 100% harvested in Chhattisgarh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c29,VERIFIED
1320,Lentil (Masur),Assam,State-wide,2026-04-27,4,Harvesting,Lentil (Masur) Is 100% Harvested In Assam,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Lentil (Masur) is 100% harvested in Assam.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c30,VERIFIED
1321,Lentil (Masur),Madhya Pradesh,State-wide,2026-04-27,4,Harvesting,Lentil (Masur) In Madhya Pradesh Has 95% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Lentil (Masur) in Madhya Pradesh has 95% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c31,VERIFIED
1322,Lentil (Masur),Bihar,State-wide,2026-04-27,4,Harvesting,Lentil (Masur) In Bihar Has 75% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Lentil (Masur) in Bihar has 75% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c32,VERIFIED
1323,Lentil (Masur),Andhra Pradesh,State-wide,2026-04-27,4,Harvesting,Lentil (Masur) Is 100% Harvested In Andhra Pradesh,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Lentil (Masur) is 100% harvested in Andhra Pradesh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c33,VERIFIED
1324,Lentil (Masur),Tamil Nadu,State-wide,2026-04-27,4,Harvesting,Lentil (Masur) Is 100% Harvested In Tamil Nadu,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Lentil (Masur) is 100% harvested in Tamil Nadu.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c34,VERIFIED
1325,Lentil (Masur),Chhattisgarh,State-wide,2026-04-27,4,Harvesting,Lentil (Masur) In Chhattisgarh Has 40% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Lentil (Masur) in Chhattisgarh has 40% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c35,VERIFIED
1326,Green Gram (Moong),Andhra Pradesh,State-wide,2026-04-27,4,Harvesting,Green Gram (Moong) Is 100% Harvested In Andhra Pradesh,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Green Gram (Moong) is 100% harvested in Andhra Pradesh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c36,VERIFIED
1327,Green Gram (Moong),Tamil Nadu,State-wide,2026-04-27,4,Harvesting,Green Gram (Moong) Is 100% Harvested In Tamil Nadu,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Green Gram (Moong) is 100% harvested in Tamil Nadu.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c37,VERIFIED
1328,Green Gram (Moong),Chhattisgarh,State-wide,2026-04-27,4,Harvesting,Green Gram (Moong) In Chhattisgarh Has 10% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Green Gram (Moong) in Chhattisgarh has 10% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c38,VERIFIED
1329,Maize,Chhattisgarh,State-wide,2026-04-27,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,h Other Pulses $ 16.73 20.57 100.00 Harvesting has been almost completed.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c39,VERIFIED
1330,Maize,Chhattisgarh,State-wide,2026-04-27,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,"4 Shri Anna & Coarse cereals 55.33 60.93 92.43 Overall around 82% area has been harvested mainly in Jowar (91%), Maize (73%), Barley (84%), etc has already been harvested.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c40,VERIFIED
1331,Sorghum (Jowar),Karnataka,State-wide,2026-04-27,4,Harvesting,Sorghum (Jowar) Is 100% Harvested In Karnataka,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sorghum (Jowar) is 100% harvested in Karnataka.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c41,VERIFIED
1332,Sorghum (Jowar),Maharashtra,State-wide,2026-04-27,4,Harvesting,Sorghum (Jowar) Is 100% Harvested In Maharashtra,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sorghum (Jowar) is 100% harvested in Maharashtra.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c42,VERIFIED
1333,Sorghum (Jowar),Tamil Nadu,State-wide,2026-04-27,4,Harvesting,Sorghum (Jowar) Is 100% Harvested In Tamil Nadu,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sorghum (Jowar) is 100% harvested in Tamil Nadu.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c43,VERIFIED
1334,Sorghum (Jowar),Gujarat,State-wide,2026-04-27,4,Harvesting,Sorghum (Jowar) Is 100% Harvested In Gujarat,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sorghum (Jowar) is 100% harvested in Gujarat.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c44,VERIFIED
1335,Sorghum (Jowar),Telangana,State-wide,2026-04-27,4,Harvesting,Sorghum (Jowar) In Telangana Has 65% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sorghum (Jowar) in Telangana has 65% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c45,VERIFIED
1336,Sorghum (Jowar),Andhra Pradesh,State-wide,2026-04-27,4,Harvesting,Sorghum (Jowar) In Andhra Pradesh Has 45% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sorghum (Jowar) in Andhra Pradesh has 45% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c46,VERIFIED
1337,Maize,Maharashtra,State-wide,2026-04-27,4,Harvesting,Maize Is 100% Harvested In Maharashtra,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize is 100% harvested in Maharashtra.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c47,VERIFIED
1338,Maize,Gujarat,State-wide,2026-04-27,4,Harvesting,Maize Is 100% Harvested In Gujarat,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize is 100% harvested in Gujarat.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c48,VERIFIED
1339,Maize,Telangana,State-wide,2026-04-27,4,Harvesting,Maize Is 100% Harvested In Telangana,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize is 100% harvested in Telangana.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c49,VERIFIED
1340,Maize,Andhra Pradesh,State-wide,2026-04-27,4,Harvesting,Maize In Andhra Pradesh Has 59% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize in Andhra Pradesh has 59% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c50,VERIFIED
1341,Maize,Bihar,State-wide,2026-04-27,4,Harvesting,Maize In Bihar Has 85% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize in Bihar has 85% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c51,VERIFIED
1342,Maize,Chhattisgarh,State-wide,2026-04-27,4,Harvesting,Maize In Chhattisgarh Has 89% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize in Chhattisgarh has 89% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c52,VERIFIED
1343,Maize,Karnataka,State-wide,2026-04-27,4,Harvesting,Maize In Karnataka Has 95% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize in Karnataka has 95% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c53,VERIFIED
1344,Maize,Rajasthan,State-wide,2026-04-27,4,Harvesting,Maize Is 100% Harvested In Rajasthan,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize is 100% harvested in Rajasthan.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c55,VERIFIED
1345,Maize,Madhya Pradesh,State-wide,2026-04-27,4,Harvesting,Maize Is 100% Harvested In Madhya Pradesh,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize is 100% harvested in Madhya Pradesh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c56,VERIFIED
1346,Maize,Bihar,State-wide,2026-04-27,4,Harvesting,Maize In Bihar Has 82% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize in Bihar has 82% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c57,VERIFIED
1347,Maize,Chhattisgarh,State-wide,2026-04-27,4,Harvesting,Maize In Chhattisgarh Has 67% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize in Chhattisgarh has 67% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c58,VERIFIED
1348,Maize,Uttar Pradesh,State-wide,2026-04-27,4,Harvesting,Maize In Uttar Pradesh Has 92% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Maize in Uttar Pradesh has 92% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c59,VERIFIED
1349,Groundnut,Uttar Pradesh,State-wide,2026-04-27,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,"5 Oilseeds 86.78 97.19 99.50 Overall around 98% area has been harvested mainly in Rapeseed & Mustard (100%), Groundnut (45%), Safflower (83%), Sunflower (89%), Linseed (99%), etc has already been harvested.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c60,VERIFIED
1350,Groundnut,Uttar Pradesh,State-wide,2026-04-27,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,a Rapeseed & Mustard 79.17 89.36 100.00 100% harvested in all states.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c61,VERIFIED
1351,Groundnut,Bihar,State-wide,2026-04-27,4,Harvesting,Groundnut Is 100% Harvested In Bihar,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Groundnut is 100% harvested in Bihar.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c62,VERIFIED
1352,Groundnut,Tamil Nadu,State-wide,2026-04-27,4,Harvesting,Groundnut In Tamil Nadu Has 75% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Groundnut in Tamil Nadu has 75% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c63,VERIFIED
1353,Groundnut,Andhra Pradesh,State-wide,2026-04-27,4,Harvesting,Groundnut In Andhra Pradesh Has 90% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Groundnut in Andhra Pradesh has 90% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c64,VERIFIED
1354,Groundnut,Karnataka,State-wide,2026-04-27,4,Harvesting,Groundnut In Karnataka Has 90% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Groundnut in Karnataka has 90% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c65,VERIFIED
1355,Groundnut,Karnataka,State-wide,2026-04-27,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,already been harvested. ---- ---------------- -------- -------- -------- -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c66,VERIFIED
1356,Groundnut,Telangana,State-wide,2026-04-27,4,Harvesting,Groundnut Is 100% Harvested In Telangana,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Groundnut is 100% harvested in Telangana.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c67,VERIFIED
1357,Sunflower,Karnataka,State-wide,2026-04-27,4,Harvesting,Sunflower Is 100% Harvested In Karnataka,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sunflower is 100% harvested in Karnataka.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c68,VERIFIED
1358,Sunflower,West Bengal,State-wide,2026-04-27,4,Harvesting,Sunflower Is 100% Harvested In West Bengal,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sunflower is 100% harvested in West Bengal.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c69,VERIFIED
1359,Sunflower,Bihar,State-wide,2026-04-27,4,Harvesting,Sunflower Is 100% Harvested In Bihar,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sunflower is 100% harvested in Bihar.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c70,VERIFIED
1360,Sunflower,Jharkhand,State-wide,2026-04-27,4,Harvesting,Sunflower Is 100% Harvested In Jharkhand,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sunflower is 100% harvested in Jharkhand.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c71,VERIFIED
1361,Sunflower,Andhra Pradesh,State-wide,2026-04-27,4,Harvesting,Sunflower In Andhra Pradesh Has 95% Harvested,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sunflower in Andhra Pradesh has 95% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c72,VERIFIED
1362,Sesame (Sesamum),Odisha,State-wide,2026-04-27,4,Harvesting,Sesame (Sesamum) Is 100% Harvested In Odisha,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sesame (Sesamum) is 100% harvested in Odisha.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c73,VERIFIED
1363,Sesame (Sesamum),Karnataka,State-wide,2026-04-27,4,Harvesting,Sesame (Sesamum) Is 100% Harvested In Karnataka,None,,,1,Minutes of the meeting of CWWG as on 27.04.2026.pdf,0.9,Sesame (Sesamum) is 100% harvested in Karnataka.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.04.2026_p1_c74,VERIFIED
